areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,509.0,94.83870967741936,0.45268817204301076,NaN,0.0,NaN,421.0,0.3304787522379791,584.5049757013331,0.6284999738724012,0.2233783801590739,0.0,0.0,930.0,930.0,0.0,54.73118279569893,45.26881720430107,0.0,NaN,NaN,78.37476179455186,0.34040695324012676,0.0,1.0,NaN,0.0,0.5844490636607828,0.7900015351979915,0.45268817204301076,0.20360588355704598,0.5231553747701505,0.5473118279569893,0.796394116442954,0.5473118279569893,1
NaN,NaN,0.0,518.0,95.3763440860215,0.443010752688172,NaN,0.0,NaN,412.0,0.36083647082177456,591.0223663810904,0.6355079208398822,0.22472467479120597,0.0,0.0,930.0,930.0,0.0,55.69892473118279,44.30107526881721,0.0,NaN,NaN,78.8471240751964,0.34045305351033306,0.0,1.0,NaN,0.0,0.5847914141218981,0.7898279364718565,0.443010752688172,0.17780083303461022,0.5453154849281189,0.556989247311828,0.8221991669653899,0.556989247311828,2
NaN,NaN,0.0,517.0,95.26881720430107,0.44408602150537635,NaN,0.0,NaN,413.0,0.35594379914179497,598.7773512874263,0.6438466142875552,0.22260154185984365,0.0,0.0,930.0,930.0,0.0,55.59139784946237,44.40860215053763,0.0,NaN,NaN,78.10219953220735,0.3391384655190281,0.0,1.0,NaN,0.0,0.5901175497387712,0.7971342046582488,0.44408602150537635,0.1791147276613073,0.5396685235111381,0.5559139784946237,0.8208852723386927,0.5559139784946237,3
NaN,NaN,0.0,517.0,95.26881720430107,0.44408602150537635,NaN,0.0,NaN,413.0,0.3523119910559056,587.092465019866,0.6312822204514689,0.22465147671199742,0.0,0.0,930.0,930.0,0.0,55.59139784946237,44.40860215053763,0.0,NaN,NaN,78.82144172394278,0.3403137039084553,0.0,1.0,NaN,0.0,0.579534606684667,0.7908455054919606,0.44408602150537635,0.18755227365724267,0.5376538230405039,0.5559139784946237,0.8124477263427572,0.5559139784946237,4
NaN,NaN,0.0,525.0,95.48387096774194,0.43548387096774194,NaN,0.0,NaN,405.0,0.3621453187579913,608.1906473389284,0.6539684379988477,0.21993278221136334,0.0,0.0,930.0,930.0,0.0,56.45161290322581,43.54838709677419,0.0,NaN,NaN,77.16583585373671,0.3377250604985104,0.0,1.0,NaN,0.0,0.5895365293667187,0.8004488712806863,0.43548387096774194,0.18523894956439366,0.543848710354209,0.5645161290322581,0.8147610504356063,0.5645161290322581,5
NaN,NaN,0.0,510.0,94.94623655913979,0.45161290322580644,NaN,0.0,NaN,420.0,0.3420465283942465,603.4434228447726,0.6488638955320135,0.22204809474842663,0.0,0.0,930.0,930.0,0.0,54.83870967741935,45.16129032258065,0.0,NaN,NaN,77.90801652536372,0.33854713521076557,0.0,1.0,NaN,0.0,0.596009110413911,0.7966153143916977,0.45161290322580644,0.18938582975229745,0.5318279946473687,0.5483870967741935,0.8106141702477025,0.5483870967741935,6
NaN,NaN,0.0,539.0,94.73118279569893,0.4204301075268817,NaN,0.0,NaN,391.0,0.3907187785891177,619.4121080161085,0.6660345247485038,0.219823857468941,0.0,0.0,930.0,930.0,0.0,57.956989247311824,42.043010752688176,0.0,NaN,NaN,77.12761840970829,0.3348949941661944,0.0,1.0,NaN,0.0,0.6097954683600475,0.8001098851266345,0.4204301075268817,0.17293200951261747,0.5669121831293475,0.5795698924731183,0.8270679904873826,0.5795698924731183,7
NaN,NaN,0.0,518.0,95.16129032258064,0.443010752688172,NaN,0.0,NaN,412.0,0.35594268770717213,588.7542374289708,0.6330690725042697,0.22440345758667474,0.0,0.0,930.0,930.0,0.0,55.69892473118279,44.30107526881721,0.0,NaN,NaN,78.73442148566456,0.34017184093216907,0.0,1.0,NaN,0.0,0.5831427661982809,0.7912882516879653,0.443010752688172,0.1811418929223782,0.5403744192857649,0.556989247311828,0.8188581070776219,0.556989247311828,8
NaN,NaN,0.0,533.0,94.08602150537635,0.4268817204301075,NaN,0.0,NaN,397.0,0.3761247446354433,612.7309796976168,0.6588505158038891,0.21986922757659558,0.0,0.0,930.0,930.0,0.0,57.31182795698925,42.68817204301075,0.0,NaN,NaN,77.1435370110408,0.3360725894191281,0.0,1.0,NaN,0.0,0.5985091985225945,0.7979233277500013,0.4268817204301075,0.18317418084225162,0.5551802337229224,0.5731182795698925,0.8168258191577484,0.5731182795698925,9
NaN,NaN,0.0,526.0,94.83870967741936,0.4344086021505376,NaN,0.0,NaN,404.0,0.37504678167056715,632.8519419661944,0.6804859591034349,0.21886025822444047,0.0,0.0,930.0,930.0,0.0,56.55913978494624,43.44086021505376,0.0,NaN,NaN,76.78952901538392,0.336000297870424,0.0,1.0,NaN,0.0,0.600841485621497,0.8046509059397955,0.4344086021505376,0.16688263169717854,0.5552025609246242,0.5655913978494623,0.8331173683028215,0.5655913978494623,10
