areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,516.0,90.21505376344086,0.44516129032258067,NaN,0.0,NaN,414.0,0.3667330054770637,675.9286154895018,0.7268049628919374,0.20439762233979403,0.0,0.0,930.0,930.0,0.0,55.483870967741936,44.516129032258064,0.0,NaN,NaN,71.71515412926765,0.3439805774289514,0.0,1.0,NaN,0.0,0.5774966222042989,0.802121788768709,0.44516129032258067,0.15666950205533656,0.5486885311566584,0.5548387096774193,0.8433304979446634,0.5548387096774193,1
NaN,NaN,0.0,528.0,89.24731182795699,0.432258064516129,NaN,0.0,NaN,402.0,0.38397098636154675,691.6481348300761,0.7437076718602968,0.2025802415238892,0.0,0.0,930.0,930.0,0.0,56.774193548387096,43.225806451612904,0.0,NaN,NaN,71.07750607919627,0.34252176729892597,0.0,1.0,NaN,0.0,0.5807135647623414,0.8020500225926396,0.432258064516129,0.1560654831470307,0.561396835672056,0.567741935483871,0.8439345168529692,0.567741935483871,2
NaN,NaN,0.0,530.0,88.9247311827957,0.43010752688172044,NaN,0.0,NaN,400.0,0.38854910263006076,692.0780613607022,0.744169958452368,0.20258986158822284,0.0,0.0,930.0,930.0,0.0,56.98924731182796,43.01075268817204,0.0,NaN,NaN,71.08088138458668,0.34174161524612595,0.0,1.0,NaN,0.0,0.5835807079856111,0.8048669172245948,0.43010752688172044,0.15387494937002605,0.5642846245633268,0.5698924731182796,0.8461250506299739,0.5698924731182796,3
NaN,NaN,0.0,518.0,88.9247311827957,0.443010752688172,NaN,0.0,NaN,412.0,0.36949048788956373,670.1909903016905,0.720635473442678,0.20498760351137352,0.0,0.0,930.0,930.0,0.0,55.69892473118279,44.30107526881721,0.0,NaN,NaN,71.92215551298683,0.3457639506679586,0.0,1.0,NaN,0.0,0.571614214948585,0.7967520388529514,0.443010752688172,0.15668448458999065,0.5507105366880893,0.556989247311828,0.8433155154100094,0.556989247311828,4
NaN,NaN,0.0,519.0,89.46236559139786,0.44193548387096776,NaN,0.0,NaN,411.0,0.37022495143599526,679.6557780046946,0.730812664521177,0.20365128451027414,0.0,0.0,930.0,930.0,0.0,55.806451612903224,44.193548387096776,0.0,NaN,NaN,71.4532932922198,0.3438555040070184,0.0,1.0,NaN,0.0,0.5740481273217977,0.80028319086708,0.44193548387096776,0.1579411608205989,0.5527350166388304,0.5580645161290323,0.8420588391794012,0.5580645161290323,5
NaN,NaN,0.0,525.0,88.9247311827957,0.43548387096774194,NaN,0.0,NaN,405.0,0.3795444886286888,686.2401029503105,0.7378925838175382,0.20338657254815062,0.0,0.0,930.0,930.0,0.0,56.45161290322581,43.54838709677419,0.0,NaN,NaN,71.36041618853243,0.3424772135479846,0.0,1.0,NaN,0.0,0.5801429079135821,0.8031092080764282,0.43548387096774194,0.1568956094685875,0.5589343929552105,0.5645161290322581,0.8431043905314125,0.5645161290322581,6
NaN,NaN,0.0,512.0,89.13978494623656,0.44946236559139785,NaN,0.0,NaN,418.0,0.36202267401022764,681.6432061157035,0.7329496839953801,0.20447199529561222,0.0,0.0,930.0,930.0,0.0,55.053763440860216,44.946236559139784,0.0,NaN,NaN,71.74124869890366,0.3431333496321727,0.0,1.0,NaN,0.0,0.5803216539189099,0.8012417775123979,0.44946236559139785,0.15865795568146995,0.5466848666199299,0.5505376344086022,0.84134204431853,0.5505376344086022,7
NaN,NaN,0.0,511.0,89.46236559139786,0.4505376344086022,NaN,0.0,NaN,419.0,0.35854044782163513,683.6923470045585,0.7351530612952243,0.20298858488567315,0.0,0.0,930.0,930.0,0.0,54.946236559139784,45.053763440860216,0.0,NaN,NaN,71.22077783937063,0.34287156784647166,0.0,1.0,NaN,0.0,0.5807601096496333,0.8030870555963016,0.4505376344086022,0.1607311611703198,0.5440039221086073,0.5494623655913978,0.8392688388296802,0.5494623655913978,8
NaN,NaN,0.0,515.0,89.03225806451613,0.44623655913978494,NaN,0.0,NaN,415.0,0.3642654420327692,679.9722905638673,0.731153000606309,0.20319673038175015,0.0,0.0,930.0,930.0,0.0,55.376344086021504,44.623655913978496,0.0,NaN,NaN,71.29380797622638,0.34336244216519374,0.0,1.0,NaN,0.0,0.5827954953823853,0.8004327878456282,0.44623655913978494,0.15951585738902058,0.5480282911610528,0.553763440860215,0.8404841426109795,0.553763440860215,9
NaN,NaN,0.0,530.0,89.78494623655914,0.43010752688172044,NaN,0.0,NaN,400.0,0.3900699452046709,692.4152879737884,0.744532567713751,0.20203345717689217,0.0,0.0,930.0,930.0,0.0,56.98924731182796,43.01075268817204,0.0,NaN,NaN,70.8856607765384,0.34095468763040837,0.0,1.0,NaN,0.0,0.5820145781549925,0.8070671446184386,0.43010752688172044,0.14750880822760123,0.5653231823133034,0.5698924731182796,0.8524911917723987,0.5698924731182796,10
