areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,549.0,84.08602150537635,0.4096774193548387,NaN,0.0,NaN,381.0,0.42643795192717043,798.0933129785888,0.8581648526651492,0.18820047732696987,0.0,0.0,930.0,930.0,0.0,59.03225806451613,40.96774193548387,0.0,NaN,NaN,66.0322076362906,0.33475392610798227,0.0,1.0,NaN,0.0,0.5875265711695813,0.8054817619196194,0.4096774193548387,0.1371963945698679,0.5883659995025959,0.5903225806451613,0.8628036054301322,0.5903225806451613,1
NaN,NaN,0.0,540.0,84.6236559139785,0.41935483870967744,NaN,0.0,NaN,390.0,0.4123679772140702,806.1969567846089,0.8668784481554934,0.18802863961813931,0.0,0.0,930.0,930.0,0.0,58.064516129032256,41.935483870967744,0.0,NaN,NaN,65.97191648596826,0.3349330214298162,0.0,1.0,NaN,0.0,0.5851114652617055,0.8064592571101395,0.41935483870967744,0.14234257924328922,0.5788424027948067,0.5806451612903226,0.8576574207567108,0.5806451612903226,2
NaN,NaN,0.0,548.0,84.6236559139785,0.410752688172043,NaN,0.0,NaN,382.0,0.42496511849998214,808.0386898677934,0.8688588063094553,0.18751312649164745,0.0,0.0,930.0,930.0,0.0,58.924731182795696,41.075268817204304,0.0,NaN,NaN,65.79104303500161,0.33321100657929753,0.0,1.0,NaN,0.0,0.5913553937524613,0.8074955237531738,0.410752688172043,0.1406834861903721,0.5875353200491995,0.589247311827957,0.8593165138096278,0.589247311827957,3
NaN,NaN,0.0,543.0,84.40860215053763,0.4161290322580645,NaN,0.0,NaN,387.0,0.41834983370341994,807.1361984635909,0.8678883854447214,0.18759904534606286,0.0,0.0,930.0,930.0,0.0,58.38709677419355,41.61290322580645,0.0,NaN,NaN,65.82118861016286,0.33503472844249393,0.0,1.0,NaN,0.0,0.5866354732320903,0.8069757887856417,0.4161290322580645,0.13835576727082874,0.5825000191958799,0.5838709677419355,0.8616442327291713,0.5838709677419355,4
NaN,NaN,0.0,542.0,85.80645161290323,0.4172043010752688,NaN,0.0,NaN,388.0,0.41676957193563197,814.4263201707988,0.8757272259901062,0.18588066825775748,0.0,0.0,930.0,930.0,0.0,58.27956989247312,41.72043010752688,0.0,NaN,NaN,65.2182771069401,0.33085611635945034,0.0,1.0,NaN,0.0,0.5940412766028452,0.8139867610287687,0.4172043010752688,0.13690766852858,0.5818901191492583,0.5827956989247312,0.86309233147142,0.5827956989247312,5
NaN,NaN,0.0,531.0,84.83870967741936,0.4290322580645161,NaN,0.0,NaN,399.0,0.4016216059316977,793.3063044352939,0.8530175316508537,0.18914558472553747,0.0,0.0,930.0,930.0,0.0,57.096774193548384,42.903225806451616,0.0,NaN,NaN,66.36380896306326,0.33549821690783915,0.0,1.0,NaN,0.0,0.586261457759136,0.805243946669345,0.4290322580645161,0.14051693251521843,0.5704099156841034,0.5709677419354838,0.8594830674847816,0.5709677419354838,6
NaN,NaN,0.0,526.0,85.26881720430107,0.4344086021505376,NaN,0.0,NaN,404.0,0.39373304697068223,789.5566361275196,0.8489856302446447,0.18923150357995297,0.0,0.0,930.0,930.0,0.0,56.55913978494624,43.44086021505376,0.0,NaN,NaN,66.39395453822428,0.336111699352109,0.0,1.0,NaN,0.0,0.5863454207161717,0.8051622729377622,0.4344086021505376,0.1458687648253897,0.5657585762409224,0.5655913978494623,0.8541312351746103,0.5655913978494623,7
NaN,NaN,0.0,538.0,84.73118279569893,0.421505376344086,NaN,0.0,NaN,392.0,0.410275531513927,794.2375828754665,0.8540189063177059,0.18751312649164742,0.0,0.0,930.0,930.0,0.0,57.8494623655914,42.1505376344086,0.0,NaN,NaN,65.79104303500172,0.33523942616522445,0.0,1.0,NaN,0.0,0.5899369590603974,0.8063305242798916,0.421505376344086,0.14300870495589463,0.5772702781831774,0.578494623655914,0.8569912950441052,0.578494623655914,8
NaN,NaN,0.0,542.0,84.40860215053763,0.4172043010752688,NaN,0.0,NaN,388.0,0.4152080902372617,802.7439926420462,0.8631655834860712,0.18777088305489342,0.0,0.0,930.0,930.0,0.0,58.27956989247312,41.72043010752688,0.0,NaN,NaN,65.88147976048515,0.3348300586834289,0.0,1.0,NaN,0.0,0.5878753269218768,0.8069084173828203,0.4172043010752688,0.1394787829212879,0.5811697373635445,0.5827956989247312,0.8605212170787122,0.5827956989247312,9
NaN,NaN,0.0,535.0,85.80645161290323,0.42473118279569894,NaN,0.0,NaN,395.0,0.40671629135906956,816.1328557663965,0.8775622105015015,0.18665393794749452,0.0,0.0,930.0,930.0,0.0,57.526881720430104,42.473118279569896,0.0,NaN,NaN,65.48958728339014,0.3311167847460313,0.0,1.0,NaN,0.0,0.5944660348255455,0.8147159330938193,0.42473118279569894,0.14182793009292685,0.5747047358681047,0.5752688172043011,0.8581720699070732,0.5752688172043011,10
