areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,531.0,73.97849462365592,0.4290322580645161,NaN,0.0,NaN,399.0,0.3920224139202241,767.1216873373085,0.8248620293949553,0.183390083332578,0.0,0.0,930.0,930.0,0.0,57.096774193548384,42.903225806451616,0.0,NaN,NaN,64.34442799002436,0.3723806008174827,0.0,1.0,NaN,0.0,0.5342476730314499,0.7595614514592183,0.4290322580645161,0.14679512890375992,0.5664229316474003,0.5709677419354838,0.8532048710962401,0.5709677419354838,1
NaN,NaN,0.0,524.0,71.72043010752688,0.43655913978494626,NaN,0.0,NaN,406.0,0.3832679708670151,726.8887214664093,0.7816007757703325,0.18978245413740993,0.0,0.0,930.0,930.0,0.0,56.344086021505376,43.655913978494624,0.0,NaN,NaN,66.58726160164946,0.38007170930316253,0.0,1.0,NaN,0.0,0.5105763748185795,0.7432442120410623,0.43655913978494626,0.14946836561213578,0.5607836140368541,0.5634408602150538,0.8505316343878642,0.5634408602150538,2
NaN,NaN,0.0,539.0,72.58064516129032,0.4204301075268817,NaN,0.0,NaN,391.0,0.4043071136506606,758.568937232756,0.8156655239061892,0.1842015339539005,0.0,0.0,930.0,930.0,0.0,57.956989247311824,42.043010752688176,0.0,NaN,NaN,64.62913436630366,0.3751102435487076,0.0,1.0,NaN,0.0,0.5266402070104415,0.7528514876735144,0.4204301075268817,0.14426494952499458,0.5754420138026387,0.5795698924731183,0.8557350504750055,0.5795698924731183,3
NaN,NaN,0.0,538.0,71.39784946236558,0.421505376344086,NaN,0.0,NaN,392.0,0.4016848538759353,757.7164520403609,0.8147488731616783,0.18444580619460849,0.0,0.0,930.0,930.0,0.0,57.8494623655914,42.1505376344086,0.0,NaN,NaN,64.7148399689,0.37724319169393505,0.0,1.0,NaN,0.0,0.5190212200663064,0.7477245372948725,0.421505376344086,0.14682855407555997,0.5738456829680985,0.578494623655914,0.85317144592444,0.578494623655914,4
NaN,NaN,0.0,536.0,73.2258064516129,0.4236559139784946,NaN,0.0,NaN,394.0,0.40121384846177216,751.744014494297,0.8083268973056956,0.18674248643471678,0.0,0.0,930.0,930.0,0.0,57.634408602150536,42.365591397849464,0.0,NaN,NaN,65.52065549414705,0.373868610001487,0.0,1.0,NaN,0.0,0.5275166344245223,0.7532459297616578,0.4236559139784946,0.14268148799851918,0.5730018854510345,0.5763440860215053,0.8573185120014808,0.5763440860215053,5
NaN,NaN,0.0,543.0,75.26881720430107,0.4161290322580645,NaN,0.0,NaN,387.0,0.4133180757889177,800.0725474175816,0.8602930617393351,0.17920303894293688,0.0,0.0,930.0,930.0,0.0,58.38709677419355,41.61290322580645,0.0,NaN,NaN,62.87535740930131,0.3682790738612776,0.0,1.0,NaN,0.0,0.5411905025866905,0.7708181376737628,0.4161290322580645,0.14100506824020614,0.5821952601355068,0.5838709677419355,0.8589949317597938,0.5838709677419355,6
NaN,NaN,0.0,525.0,71.39784946236558,0.43548387096774194,NaN,0.0,NaN,405.0,0.38590241285814214,733.2493185894065,0.7884401275154909,0.18924698434660026,0.0,0.0,930.0,930.0,0.0,56.45161290322581,43.54838709677419,0.0,NaN,NaN,66.39938613548769,0.37805371612312244,0.0,1.0,NaN,0.0,0.5190335426825996,0.745042490165615,0.43548387096774194,0.14465033099357824,0.5625706187144436,0.5645161290322581,0.8553496690064216,0.5645161290322581,7
NaN,NaN,0.0,514.0,71.18279569892474,0.44731182795698926,NaN,0.0,NaN,416.0,0.36645285323839744,712.3133965408081,0.765928383377213,0.19091024436833728,0.0,0.0,930.0,930.0,0.0,55.26881720430107,44.73118279569893,0.0,NaN,NaN,66.98295920962873,0.3827826407376814,0.0,1.0,NaN,0.0,0.5140409230964567,0.7434400068281248,0.44731182795698926,0.15345208278879852,0.5486333994841521,0.5526881720430108,0.8465479172112014,0.5526881720430108,8
NaN,NaN,0.0,538.0,71.72043010752688,0.421505376344086,NaN,0.0,NaN,392.0,0.4051040039946933,748.3975692487461,0.8047285690846733,0.18530316537417493,0.0,0.0,930.0,930.0,0.0,57.8494623655914,42.1505376344086,0.0,NaN,NaN,65.01565386782363,0.37741204023854413,0.0,1.0,NaN,0.0,0.5253487559151682,0.7525329383042849,0.421505376344086,0.13598433552106715,0.5756994494016837,0.578494623655914,0.8640156644789329,0.578494623655914,9
NaN,NaN,0.0,537.0,74.40860215053763,0.42258064516129035,NaN,0.0,NaN,393.0,0.40198112466621283,759.6545597319292,0.8168328599268057,0.18338079222535453,0.0,0.0,930.0,930.0,0.0,57.74193548387097,42.25806451612903,0.0,NaN,NaN,64.34116810285487,0.36957595286410694,0.0,1.0,NaN,0.0,0.540524571866671,0.762502349494404,0.42258064516129035,0.14019013799155292,0.5739292949901377,0.5774193548387097,0.8598098620084471,0.5774193548387097,10
