areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,427.0,77.41935483870968,0.5408602150537635,NaN,0.0,NaN,503.0,0.2811337368782589,516.0402536616991,0.5548819931846227,0.23658180559991862,0.0,0.0,930.0,930.0,0.0,45.913978494623656,54.086021505376344,0.0,NaN,NaN,83.00732884540749,0.4000025722475656,0.0,1.0,NaN,0.0,0.49055748067326815,0.721204513259612,0.5408602150537635,0.13961091136372655,0.48025063473575313,0.4591397849462366,0.8603890886362734,0.4591397849462366,1
NaN,NaN,0.0,412.0,76.45161290322581,0.556989247311828,NaN,0.0,NaN,518.0,0.25966906866202866,503.4368672503958,0.5413299647853718,0.2381143101317733,0.0,0.0,930.0,930.0,0.0,44.30107526881721,55.69892473118279,0.0,NaN,NaN,83.54502491763967,0.4011660253246422,0.0,1.0,NaN,0.0,0.49749315989465354,0.7178998134013552,0.556989247311828,0.14702541808911193,0.4635366830155001,0.443010752688172,0.852974581910888,0.443010752688172,2
NaN,NaN,0.0,424.0,77.31182795698925,0.5440860215053763,NaN,0.0,NaN,506.0,0.27805222300635146,503.63771473112365,0.5415459298184125,0.23789406408552594,0.0,0.0,930.0,930.0,0.0,45.59139784946237,54.40860215053763,0.0,NaN,NaN,83.46774916965333,0.4020182639697174,0.0,1.0,NaN,0.0,0.49120224738737356,0.7196592258543921,0.5440860215053763,0.13997727507148805,0.47947966807931186,0.4559139784946237,0.8600227249285118,0.4559139784946237,3
NaN,NaN,0.0,407.0,77.31182795698925,0.5623655913978495,NaN,0.0,NaN,523.0,0.2517272625177495,477.8594358715527,0.513827350399519,0.2410511517691112,0.0,0.0,930.0,930.0,0.0,43.763440860215056,56.236559139784944,0.0,NaN,NaN,84.57544811074715,0.405219520381434,0.0,1.0,NaN,0.0,0.4849006792449772,0.7156964686268261,0.5623655913978495,0.14825633274253275,0.455513851323734,0.4376344086021505,0.8517436672574672,0.4376344086021505,4
NaN,NaN,0.0,413.0,77.20430107526882,0.5559139784946237,NaN,0.0,NaN,517.0,0.2602843415236779,486.074507004392,0.5226607602197764,0.23977788428779334,0.0,0.0,930.0,930.0,0.0,44.40860215053763,55.59139784946237,0.0,NaN,NaN,84.12870820924931,0.40515027862062475,0.0,1.0,NaN,0.0,0.4849374787923136,0.7160842366864896,0.5559139784946237,0.14865244562715244,0.46445792336887143,0.44408602150537635,0.8513475543728475,0.44408602150537635,5
NaN,NaN,0.0,412.0,77.74193548387096,0.556989247311828,NaN,0.0,NaN,518.0,0.2556827311718972,483.2143169714868,0.5195852870661148,0.24017740148339708,0.0,0.0,930.0,930.0,0.0,44.30107526881721,55.69892473118279,0.0,NaN,NaN,84.26888321193299,0.4043503126919341,0.0,1.0,NaN,0.0,0.4867758143950636,0.7157470877239857,0.556989247311828,0.15078994842768265,0.4605932387796474,0.443010752688172,0.8492100515723174,0.443010752688172,6
NaN,NaN,0.0,399.0,75.91397849462365,0.5709677419354838,NaN,0.0,NaN,531.0,0.23977382413024967,470.4321067481286,0.5058409749979877,0.24190500331024584,0.0,0.0,930.0,930.0,0.0,42.903225806451616,57.096774193548384,0.0,NaN,NaN,84.8750313161435,0.4075111474093716,0.0,1.0,NaN,0.0,0.47293756996692204,0.7077885994823235,0.5709677419354838,0.15221128204899895,0.4449611339228551,0.4290322580645161,0.8477887179510011,0.4290322580645161,7
NaN,NaN,0.0,404.0,75.05376344086021,0.5655913978494623,NaN,0.0,NaN,526.0,0.24555713380187194,477.0764649542305,0.5129854461873447,0.2403359342881523,0.0,0.0,930.0,930.0,0.0,43.44086021505376,56.55913978494624,0.0,NaN,NaN,84.32450619030914,0.4069140628117545,0.0,1.0,NaN,0.0,0.4779506419466635,0.7106019226043395,0.5655913978494623,0.15553951184668716,0.4519549238182,0.4344086021505376,0.8444604881533128,0.4344086021505376,8
NaN,NaN,0.0,421.0,77.52688172043011,0.5473118279569893,NaN,0.0,NaN,509.0,0.2715882966642354,490.19233355240965,0.5270885307015157,0.2388819624421691,0.0,0.0,930.0,930.0,0.0,45.26881720430107,54.73118279569893,0.0,NaN,NaN,83.81436417475781,0.4027722174845088,0.0,1.0,NaN,0.0,0.48608436244402103,0.7188492084817922,0.5473118279569893,0.13965322845824021,0.4729410105402714,0.45268817204301076,0.8603467715417598,0.45268817204301076,9
NaN,NaN,0.0,410.0,76.55913978494624,0.5591397849462365,NaN,0.0,NaN,520.0,0.2541686972936626,497.91021631702137,0.5353873293731413,0.2376892127446342,0.0,0.0,930.0,930.0,0.0,44.086021505376344,55.913978494623656,0.0,NaN,NaN,83.3958748233794,0.40337558365039455,0.0,1.0,NaN,0.0,0.49372750363028517,0.7151664907131409,0.5591397849462365,0.15137632695272918,0.46088740204455386,0.44086021505376344,0.8486236730472707,0.44086021505376344,10
