areaUnderPRC,areaUnderROC,avgCost,correct,coverageOfTestCasesByPredictedRegions,errorRate,falseNegativeRate,falsePositiveRate,fMeasure,incorrect,kappa,KBInformation,KBMeanInformation,meanAbsoluteError,numFalseNegatives,numFalsePositives,numInstances,numTrueNegatives,numTruePositives,pctCorrect,pctIncorrect,pctUnclassified,precision,recall,relativeAbsoluteError,rootMeanSquaredError,totalCost,trueNegativeRate,truePositiveRate,unclassified,weightedAreaUnderPRC,weightedAreaUnderROC,weightedFalseNegativeRate,weightedFalsePositiveRate,weightedFMeasure,weightedRecall,weightedTrueNegativeRate,weightedTruePositiveRate,key_fold
NaN,NaN,0.0,506.0,96.55913978494624,0.4559139784946237,NaN,0.0,NaN,424.0,0.32031254039910434,561.2010375494023,0.6034419758595723,0.22422493956485243,0.0,0.0,930.0,930.0,0.0,54.40860215053763,45.59139784946237,0.0,NaN,NaN,78.67178647404712,0.3391366887480007,0.0,1.0,NaN,0.0,0.5705274422511702,0.7942455237978395,0.4559139784946237,0.22030086113601233,0.51841443424387,0.5440860215053763,0.7796991388639876,0.5440860215053763,1
NaN,NaN,0.0,520.0,96.23655913978494,0.44086021505376344,NaN,0.0,NaN,410.0,0.3390489793654315,574.377142468051,0.6176098306108075,0.22227520220527522,0.0,0.0,930.0,930.0,0.0,55.913978494623656,44.086021505376344,0.0,NaN,NaN,77.9876996747336,0.3369591546799469,0.0,1.0,NaN,0.0,0.582524773750531,0.7959915248025845,0.44086021505376344,0.22234112623925267,0.533748156972168,0.5591397849462365,0.7776588737607473,0.5591397849462365,2
NaN,NaN,0.0,524.0,96.98924731182795,0.43655913978494626,NaN,0.0,NaN,406.0,0.35096277808145715,578.3841207861166,0.6219184094474371,0.2219152799858427,0.0,0.0,930.0,930.0,0.0,56.344086021505376,43.655913978494624,0.0,NaN,NaN,77.86141700497637,0.33542076319609015,0.0,1.0,NaN,0.0,0.5882289994169625,0.801080010680274,0.43655913978494626,0.207983095239272,0.5395949111676825,0.5634408602150538,0.7920169047607281,0.5634408602150538,3
NaN,NaN,0.0,508.0,97.09677419354838,0.45376344086021503,NaN,0.0,NaN,422.0,0.32299114882429963,555.1088023899161,0.5968911853655012,0.22541137347198126,0.0,0.0,930.0,930.0,0.0,54.623655913978496,45.376344086021504,0.0,NaN,NaN,79.08805986088939,0.33965502802270026,0.0,1.0,NaN,0.0,0.5669731386932582,0.7904344313519758,0.45376344086021503,0.2215392369342285,0.5193287673525966,0.546236559139785,0.7784607630657716,0.546236559139785,4
NaN,NaN,0.0,524.0,96.02150537634408,0.43655913978494626,NaN,0.0,NaN,406.0,0.35146443514644354,570.6925919689218,0.6136479483536793,0.22283802652012277,0.0,0.0,930.0,930.0,0.0,56.344086021505376,43.655913978494624,0.0,NaN,NaN,78.18517277654847,0.3380257765749538,0.0,1.0,NaN,0.0,0.5752369588437782,0.7962696752833105,0.43655913978494626,0.20921020354232323,0.5410620799446603,0.5634408602150538,0.7907897964576769,0.5634408602150538,5
NaN,NaN,0.0,503.0,95.3763440860215,0.4591397849462366,NaN,0.0,NaN,427.0,0.3174118338659026,584.9718276699882,0.6290019652365465,0.21958935603749108,0.0,0.0,930.0,930.0,0.0,54.086021505376344,45.913978494623656,0.0,NaN,NaN,77.04534100301724,0.33737382704387986,0.0,1.0,NaN,0.0,0.5821659497402392,0.797953904815039,0.4591397849462366,0.2155448079792908,0.5153486999299959,0.5408602150537635,0.7844551920207091,0.5408602150537635,6
NaN,NaN,0.0,518.0,95.59139784946237,0.443010752688172,NaN,0.0,NaN,412.0,0.3475840039230777,591.897994971648,0.6364494569587613,0.21851515929135562,0.0,0.0,930.0,930.0,0.0,55.69892473118279,44.30107526881721,0.0,NaN,NaN,76.66844725869447,0.33852036039170497,0.0,1.0,NaN,0.0,0.5805147239453435,0.7955221727148062,0.443010752688172,0.20065060753101435,0.5363887026633868,0.556989247311828,0.7993493924689856,0.556989247311828,7
NaN,NaN,0.0,513.0,96.66666666666667,0.4483870967741935,NaN,0.0,NaN,417.0,0.3314531296599256,561.1987331138182,0.6034394979718475,0.22398805047606987,0.0,0.0,930.0,930.0,0.0,55.16129032258065,44.83870967741935,0.0,NaN,NaN,78.58867133151685,0.33900618564664525,0.0,1.0,NaN,0.0,0.5713912452989401,0.7930948636126801,0.4483870967741935,0.2173318565312789,0.5267451515435515,0.5516129032258065,0.7826681434687212,0.5516129032258065,8
NaN,NaN,0.0,524.0,95.48387096774194,0.43655913978494626,NaN,0.0,NaN,406.0,0.34889223043814155,588.1523084397752,0.6324218370320164,0.2201868076878262,0.0,0.0,930.0,930.0,0.0,56.344086021505376,43.655913978494624,0.0,NaN,NaN,77.25496348638107,0.3356433132375582,0.0,1.0,NaN,0.0,0.5874139416370636,0.8000162508950748,0.43655913978494626,0.21219453145734019,0.5387342604951921,0.5634408602150538,0.7878054685426598,0.5634408602150538,9
NaN,NaN,0.0,518.0,96.12903225806451,0.443010752688172,NaN,0.0,NaN,412.0,0.34628613545164205,580.1794693722215,0.6238488917980877,0.22067580647058418,0.0,0.0,930.0,930.0,0.0,55.69892473118279,44.30107526881721,0.0,NaN,NaN,77.42653408819703,0.3390956882221531,0.0,1.0,NaN,0.0,0.5732606789152241,0.7958822295486935,0.443010752688172,0.20471038667249575,0.5361638227357988,0.556989247311828,0.7952896133275044,0.556989247311828,10
