_id,_rev,alejado,app_foreground,battery_l,battery_t,bw,devid,df_delay,df_saltos,ds,dv_delay,dv_saltos,indice_en_prueba,indice_intervalo,mood,mos,ns,prueba_nro,ram,sdk,st,t_cpu,ts_from,ts_to
31c54b0060fa1a0c1f7ccff361658a40,1-4696218d13387fa3285b05e83c81691a,60000,,,,0,11d70c1436d1ce27,,,6,,,1,4,3.0,5,,2,,24,,,1527631345387,1527631405387
31c54b0060fa1a0c1f7ccff36165905c,1-3c4c55e3d973f5397e758ce90cb35249,217179,org.pol.jmgo.qoesurveyor,,,0,4261a8320ddd09d0,,,6,,,1,0,5.0,5,4.0,1,164.25,22,,35.0,1528233401122,1528233461122
31c54b0060fa1a0c1f7ccff36165991d,1-45837dc4404f706b305d553654059cff,25892,org.pol.jmgo.qoesurveyor,,,3.0444292595123416e-07,2e9b9b3b97476bf5,,,8,,,1,0,3.357142857142857,3,,1,1561.0,26,,32.7,1527628142884,1527628202884
31c54b0060fa1a0c1f7ccff36165d536,1-8e5cd5daf1e45c11314b453f6aed5648,87438,com.google.android.youtube,,,9.008555457409044e-05,1d966fc8f0e98430,84.33333333333333,2.0,8,53.333333333333336,8.0,1,6,4.0,5,4.0,3,810.0,23,,40.84866666666667,1527619749910,1527619809910
31c54b0060fa1a0c1f7ccff3616699b4,1-2b7de0d9b8d199f2b76854071510dbfa,33514,org.pol.jmgo.qoesurveyor,46.0,32.2,1.0873418776353727e-07,9f174fc0bd3480a6,,,2,,,1,0,,5,4.0,1,274.0,22,,32.2,1527623012125,1527623072125
31c54b0060fa1a0c1f7ccff3616838e1,1-408d7b4f207aebf88f4bcdb07fde548e,50508,com.spotify.music,46.0,25.65,2.354600756654056e-06,d88a327ce250630,,,7,,,1,51,5.0,1,3.3600000000000003,7,1661.5,24,4.0,25.55,1526745852088,1526745912088
31c54b0060fa1a0c1f7ccff36168ea68,1-e641a3a5b3d73c3e5b02ee022b2a9409,68944,com.google.android.apps.maps,100.0,28.03333333333333,1.7257728371193814e-05,9c19bb5d04be923e,116.66666666666667,2.0,6,64.33333333333333,8.0,1,7,4.0,5,3.4,6,430.0,24,4.0,46.666666666666664,1527762002756,1527762062756
31c54b0060fa1a0c1f7ccff36169d091,1-0c37d7f757c6a42f522feeeb3f907bfb,264026,,,,2.2559624006266562e-08,790c227141314780,,,7,,,1,0,,4,4.0,2,272.0,22,4.0,33.0,1528294483627,1528294543627
31c54b0060fa1a0c1f7ccff3616a8a8e,1-8adc0b42ee2d63ed682ffabc9a315a34,103493,com.lge.launcher2,98.0,27.0,7.257079048682523e-07,bbe3002f6e378eed,506.6666666666667,1.0,6,209.66666666666666,17.0,1,0,3.0,2,3.0,1,235.0,23,,27.2915,1528231072974,1528231132974
31c54b0060fa1a0c1f7ccff3616af9a3,1-bcc0e8d90b1d25ae1d25bba6d0d986f4,60409,com.huawei.android.launcher,,,1.5072852785786905e-05,e64bbee157aededc,36.333333333333336,2.0,8,21.0,9.0,1,0,,3,4.0,1,1149.3333333333333,26,4.0,33.00733333333333,1528282457070,1528282517070
31c54b0060fa1a0c1f7ccff3616b5146,1-5ae5fc262610317ccef2a4c66f8c3e88,57626,,,,4.407374543757604e-06,4192432e1cf42d52,,,7,,,1,0,,5,3.488888888888889,1,,21,,,1527617791493,1527617851493
31c54b0060fa1a0c1f7ccff3616bb22c,1-6c52cdbf0fdfb713be3e70698a2305af,80142,android,92.0,20.533333333333335,3.2428259529007854e-07,6e85b338913ae764,87.0,2.0,7,54.5,8.0,1,11,5.0,5,4.0,1,905.6666666666666,24,2.6666666666666665,26.333333333333332,1528289457554,1528289517554
31c54b0060fa1a0c1f7ccff3616be594,1-a3bbeb562219d4ce0b86ce748bc98057,122038,,6.0,28.3,1.1949144847585874e-05,d554e3b29fe24a3b,100.25,2.0,5,51.0,9.0,1,0,3.5,5,4.0,1,261.3333333333333,23,,43.46666666666666,1528228116586,1528228176586
31c54b0060fa1a0c1f7ccff3616c33cb,1-9da6588950130aac6b211e62d00ddd0c,118030,com.google.android.youtube,19.666666666666668,33.166666666666664,5.346258895685072e-05,c35c6393398f7068,153.5,2.0,6,30.5,9.0,1,0,5.0,5,4.0,1,460.6666666666667,24,3.0,57.0,1527450453002,1527450513002
31c54b0060fa1a0c1f7ccff3616d5671,1-1622797fea9690e142d7bc385f590df1,62986,,21.0,20.7,5.184713588106865e-07,332d672c51091609,115.0,1.0,6,19.0,10.0,1,0,3.0,5,3.5,1,412.6666666666667,24,4.0,33.0,1528270496542,1528270556542
31c54b0060fa1a0c1f7ccff3616db757,1-0e8ed2b441c07478820b3abc44ff6f15,58596,com.whatsapp,55.0,31.133333333333336,1.2224044265928901e-05,61d848e7503b5852,67.0,2.0,6,30.0,9.0,1,5,,1,4.0,1,484.3333333333333,24,2.0,39.0,1527035835376,1527035895376
31c54b0060fa1a0c1f7ccff3616e4428,1-eb5b56303b6b5e6e5df647189cb53961,61617,com.adobe.reader,22.0,27.366666666666664,7.108651922467959e-05,867fe59be043d779,153.0,2.0,5,147.0,9.0,1,0,,5,3.371428571428571,1,177.0,21,,48.0,1528263748557,1528263808557
31c54b0060fa1a0c1f7ccff3616ea117,1-c979f3401642d6cdb2907a50a2b0d41c,60145,,57.0,31.7,3.296529057849036e-06,a1f8f29e35209a42,97.66666666666667,2.0,8,14.666666666666666,9.0,1,0,3.6666666666666665,5,4.0,1,358.3333333333333,24,4.0,31.083333333333332,1527538321702,1527538381702
31c54b0060fa1a0c1f7ccff3616ec9d6,1-13ab5b8ae5661d73f9d9482dcff11d2b,14822,,82.0,27.0,1.3636572723787936e-07,4504da30b01769b7,,,6,,,1,0,5.0,5,,2,187.0,23,,27.0,1528339416525,1528339476525
31c54b0060fa1a0c1f7ccff3616f40d6,1-683ff103e64f5902a46f51ccafeb5a90,230260,,73.0,29.133333333333336,3.8877752037466043e-07,7e4cfd066dafa944,74.66666666666667,2.0,6,69.33333333333333,8.0,1,2,3.0,4,4.0,2,748.0,24,3.0,38.666666666666664,1528483852065,1528483912065
31c54b0060fa1a0c1f7ccff3616f8690,1-b709802464e6d9d601f60c0c243dbc87,84240,com.lge.launcher2,100.0,31.133333333333336,3.2457539041015986e-06,9de8b4b98c575ea5,112.5,2.0,7,54.25,8.0,1,8,4.0,4,4.0,3,814.6666666666666,24,4.0,31.133333333333336,1527694792902,1527694852902
31c54b0060fa1a0c1f7ccff3617036ce,1-0df653ab6eeb799911e8ca321856533a,60000,,,,0,5a92d851bc704d,,,6,,,1,7,,5,,2,,22,,,1527645150730,1527645210730
31c54b0060fa1a0c1f7ccff3617069f1,1-6118e51693123436a1427b2df9aa743c,64828,org.pol.jmgo.qoesurveyor,,,2.080538924351261e-05,a6fb86ca165ca918,74.5,1.0,7,70.0,17.0,1,0,4.0,3,4.0,1,624.3333333333334,25,2.0,0.47833333333333333,1527621054867,1527621114867
31c54b0060fa1a0c1f7ccff36170efb0,1-39a964f02f0abb8a44792bcb258bf53b,60000,,,,0,65e49509039eb913,,,7,,,1,0,4.0,2,,1,,24,,,1527618485728,1527618545728
31c54b0060fa1a0c1f7ccff36171adfd,1-bceaaf0396358178e40bbcb52111298f,57910,net.oneplus.launcher,79.0,31.899999999999995,5.992700121664639e-07,247e4508ec4521f9,45.63265306122449,1.0,9,66.41666666666667,17.0,1,19,4.0,4,4.0,3,1152.96,26,2.3333333333333335,31.899999999999995,1527473416761,1527473476761
31c54b0060fa1a0c1f7ccff36171d340,1-eba81ab8903a0212457651a9e0f37246,84609,org.pol.jmgo.qoesurveyor,29.5,26.450000000000003,4.3498795020083e-06,6c3fa7f635a073f5,13.0,1.0,9,6.5,10.0,1,0,3.0,3,4.0,1,3623.0,27,,26.450000000000003,1525358947957,1525359007957
31c54b0060fa1a0c1f7ccff361723ebf,1-a24df172f93f1c09e697968e3d0d5a47,126297,org.pol.jmgo.qoesurveyor,84.0,24.133333333333336,1.1975832402793288e-05,7caeb732fb3ad6af,84.33333333333333,1.0,5,72.33333333333333,17.0,1,10,5.0,4,4.0,1,477.3333333333333,23,,35.06666666666667,1528048471736,1528048531736
31c54b0060fa1a0c1f7ccff36172bfba,1-0be915dbe6456a038075dc3ae96dda2e,60000,com.google.android.youtube,41.666666666666664,39.0,3.0967411876468726e-05,344404a75543aaf0,130.33333333333334,1.0,,150.0,17.0,1,0,4.0,5,3.4,2,946.6666666666666,,,59.666666666666664,1527690983726,1527691043726
31c54b0060fa1a0c1f7ccff361763408,1-c2595a55afdca1300309cdf2c44e3e67,165089,com.android.chrome,65.0,30.45,0,0264ea70c8976793,12.0,1.0,9,12.0,10.0,1,35,,5,4.0,2,3846.0,27,3.0,30.45,1525301335420,1525301395420
31c54b0060fa1a0c1f7ccff361764075,1-01a1e4a17e538d2f580c68eb3a50e06e,60000,com.android.vpndialogs,83.0,30.233333333333334,1.9723671272145464e-07,3c66f51dbc94d163,74.5,2.0,9,37.5,9.0,1,0,4.0,3,4.0,1,2103.0,26,4.0,39.166666666666664,1526659109851,1526659169851
31c54b0060fa1a0c1f7ccff361767e2f,1-c4ae79ead82a53e35ef90246b6024a82,414589,,,,0,dcceb1b848daf324,,,4,,,1,0,2.5,3,,1,,23,,,1525359490465,1525359550465
31c54b0060fa1a0c1f7ccff361768576,1-85bf86d60797c1c21401a94851b870b9,73666,com.android.vending,,,1.0431026149564175e-07,6f2a6c95c065c7a3,103.33333333333333,2.0,3,52.333333333333336,8.0,1,0,5.0,2,4.0,1,750.0,24,4.0,37.333333333333336,1527617718346,1527617778346
31c54b0060fa1a0c1f7ccff3617752e4,1-1d3b5e8e83919e98ff2522a7a2db3556,50582,android,76.0,23.65,4.0765568573857104e-05,f25d48f8931ef23f,32.5,1.0,6,24.5,10.0,1,15,,3,4.0,3,316.0,24,2.0,31.0,1526426087577,1526426147577
31c54b0060fa1a0c1f7ccff361779332,1-b1f1ba4952aaadcca73d5c80c00dd025,60855,org.pol.jmgo.qoesurveyor,75.33333333333333,34.96666666666667,2.7286465225579576e-05,c43e0a23ab297d87,170.0,2.0,8,34.5,9.0,1,0,5.0,4,,2,666.3333333333334,26,,0.4563333333333333,1528320374847,1528320434847
31c54b0060fa1a0c1f7ccff36178f505,1-a47c580a6b5e70f93af9c6608a0e6f72,63864,com.google.android.apps.docs,76.0,27.7,0.0001760268822186297,bd016d8f3093b6a4,136.0,2.0,7,54.0,9.0,1,0,,5,4.0,1,840.0,23,,52.0,1528254275774,1528254335774
31c54b0060fa1a0c1f7ccff361794963,1-bbf816fc2ea0ddcf3b4eab399a1645d7,33733,com.google.android.youtube,69.0,28.7,0,867287031950897,75.0,2.0,9,41.0,9.0,1,0,,3,,3,3073.0,27,,28.7,1522811177167,1522811237167
31c54b0060fa1a0c1f7ccff3617aaed3,1-f516a1493253b32f1d9ead626d12409f,61586,,26.333333333333332,27.7,2.0304437592706788e-05,81410329db99223d,75.33333333333333,2.0,5,58.333333333333336,17.0,1,6,3.0,5,4.0,1,440.3333333333333,23,,39.43333333333333,1529238918599,1529238978599
31c54b0060fa1a0c1f7ccff3617aedd7,1-b5f1b8198ae0b2e869e842a68e9c90c8,60000,,,,0,2f41118c2aee66ae,,,4,,,1,1,,5,,2,,23,,,1527618843358,1527618903358
31c54b0060fa1a0c1f7ccff3617b0383,1-26859b0b151f771f655a09b28beb045a,124186,,,,0.0006460094331761138,a208a7c4a26d8df7,91.5,2.0,8,32.5,9.0,1,0,,2,4.0,1,990.0,24,,36.9325,1528256379545,1528256439545
31c54b0060fa1a0c1f7ccff3617b10d2,1-6502469124bce7f923d039e05686b747,8926,,,,3.774737087715205e-07,d71847dfd6b46fcd,,,9,,,1,0,,3,,1,,27,,,1525134096657,1525134156657
